Date,Time,I_DC,V_DC,LineSpeed,Power_Out,V_Out,PowerSetSpecPower,SpecificPower
06/09/2023,12:07:48,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:07:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:07:50,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:07:51,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:07:52,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:07:53,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:07:54,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:07:55,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:07:57,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:07:58,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:07:59,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:00,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:01,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:02,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:03,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:04,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:05,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:06,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:08:07,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:08,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:09,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:10,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:08:11,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:12,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:13,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:14,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:15,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:16,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:17,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:18,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:19,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:20,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:21,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:22,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:23,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:24,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:25,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:26,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:27,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:28,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:29,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:30,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:31,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:32,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:33,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:34,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:35,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:36,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:37,0.00,0.00,9.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:38,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:39,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:40,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:41,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:08:42,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:43,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:44,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:45,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:08:46,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:47,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:48,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:50,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:51,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:52,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:53,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:54,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:55,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:56,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:08:57,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:08:58,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:08:59,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:00,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:01,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:02,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:03,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:04,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:05,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:06,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:09:07,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:08,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:10,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:11,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:12,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:13,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:14,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:15,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:16,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:09:17,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:18,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:19,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:20,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:21,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:22,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:23,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:24,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:25,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:09:26,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:27,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:28,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:29,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:09:30,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:31,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:32,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:33,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:34,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:35,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:36,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:37,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:38,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:39,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:40,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:41,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:42,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:43,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:44,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:45,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:46,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:47,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:09:48,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:50,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:51,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:09:52,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:53,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:54,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:55,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:56,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:09:57,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:09:58,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:09:59,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:00,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:01,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:02,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:03,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:04,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:05,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:06,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:07,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:08,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:09,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:10,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:11,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:12,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:13,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:14,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:15,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:16,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:17,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:18,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:19,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:20,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:22,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:23,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:24,0.00,0.00,9.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:25,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:26,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:27,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:28,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:29,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:30,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:31,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:32,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:33,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:34,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:35,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:36,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:37,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:38,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:39,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:40,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:41,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:42,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:43,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:44,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:45,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:46,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:47,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:48,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:50,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:51,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:52,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:10:53,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:10:54,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:55,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:56,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:57,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:10:58,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:10:59,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:00,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:01,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:02,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:03,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:04,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:05,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:06,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:07,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:08,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:09,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:10,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:11,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:12,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:13,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:14,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:15,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:16,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:17,0.00,0.00,9.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:18,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:11:19,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:20,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:21,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:22,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:11:23,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:24,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:25,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:26,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:27,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:28,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:29,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:30,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:31,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:32,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:33,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:35,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:36,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:37,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:38,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:39,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:40,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:41,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:11:42,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:43,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:44,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:45,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:46,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:11:47,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:48,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:49,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:50,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:11:51,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:52,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:53,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:54,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:55,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:11:56,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:57,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:11:58,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:11:59,0.00,0.00,7.50,235.41,0.00,34.00,0.00
06/09/2023,12:12:00,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:01,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:02,0.00,0.00,7.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:03,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:04,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:05,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:06,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:07,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:08,0.00,0.00,9.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:09,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:10,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:11,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:12,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:13,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:14,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:15,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:16,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:17,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:18,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:19,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:20,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:21,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:22,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:23,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:24,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:25,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:26,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:27,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:28,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:29,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:30,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:31,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:32,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:33,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:34,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:35,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:12:36,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:37,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:38,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:39,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:40,0.00,0.00,9.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:41,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:42,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:43,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:12:44,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:45,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:47,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:48,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:49,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:12:50,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:51,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:52,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:53,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:12:54,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:12:55,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:56,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:57,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:12:58,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:12:59,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:00,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:01,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:02,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:03,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:13:04,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:05,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:06,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:07,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:13:08,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:09,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:10,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:11,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:12,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:13:13,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:14,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:15,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:16,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:13:17,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:18,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:19,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:20,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:21,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:13:22,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:23,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:24,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:25,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:26,0.00,0.00,8.50,235.41,0.00,34.00,0.00
06/09/2023,12:13:27,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:28,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:29,0.00,0.00,8.00,234.35,0.00,34.00,0.00
06/09/2023,12:13:30,0.00,0.00,8.00,235.41,0.00,34.00,0.00
06/09/2023,12:13:31,0.00,0.00,8.50,234.35,0.00,34.00,0.00
06/09/2023,12:13:32,0.00,0.00,8.00,234.35,0.00,34.00,0.00
